,ad_num,company,model,price,engine,year,hand,km,eng_kind,test,current_owner,prev_owner,צבע,gearbox,trader,area,sub_area,price_list,price_list_url
150,65550022,ג'יפ / Jeep, גרנד צ'ירוקי,99000.0,5700,2009,4,195000,7,12/2023,0,0,לבן,0,0,2,ראשון לציון,,https://www.yad2.co.il/price-list/sub-model/29447/2009
151,72768030,אאודי, Q5,55000.0,1984,2010,2,170000,7,01/2024,0,0,לבן,0,0,2,ראשון לציון,,https://www.yad2.co.il/price-list/sub-model/31628/2010
152,77567253,סוזוקי, ויטרה,126000.0,1373,2021,1,20600,7,01/2024,0,0,שחור,0,0,2,פתח תקווה,,https://www.yad2.co.il/price-list/sub-model/34293/2021
153,42862808,מיצובישי, ASX,142000.0,1998,2022,1,1450,7,11/2024,0,0,שחור,0,0,2,רמת גן,,https://www.yad2.co.il/price-list/sub-model/30508/2022
154,55525100,אאודי, Q3,135000.0,1395,2019,2,57000,7,12/2023,0,0,לבן,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/28817/2019
155,89657892,מרצדס, GLA,315000.0,1332,2022,1,16000,3,08/2023,0,0,אפור,0,0,2,אזור,,https://www.yad2.co.il/price-list/sub-model/34650/2022
156,65743642,ניסאן, אקס טרייל,110000.0,1598,2017,1,99000,6,07/2023,0,0,אפור,0,0,2,פתח תקווה,,https://www.yad2.co.il/price-list/sub-model/29354/2017
157,93875794,מאזדה, CX-5,117000.0,1998,2018,1,133000,7,06/2023,0,0,שחור,0,0,2,מודיעין מכבים רעות,,https://www.yad2.co.il/price-list/sub-model/27738/2018
158,82913097,פורשה, מקאן,365000.0,2997,2018,3,113000,7,01/2024,0,0,לבן,0,0,2,רמת גן,,https://www.yad2.co.il/price-list/sub-model/28880/2018
159,71108867,אינפיניטי, QX50 / EX37,,1997,2022,1,18700,7,07/2023,0,0,אפור,0,0,2,מודיעין מכבים רעות,,https://www.yad2.co.il/price-list/sub-model/37072/2022
160,96360271,מרצדס, ML Class,125000.0,3498,2014,2,160000,7,01/2024,0,0,שחור,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/26021/2014
161,47536929,קיה, ספורטז',113000.0,1598,2020,1,51500,6,02/2024,0,0,כחול,0,0,2,רמת גן,,https://www.yad2.co.il/price-list/sub-model/32343/2020
162,52456166,קיה, ספורטז',88000.0,1999,2016,2,75000,7,06/2023,0,0,לבן,0,0,2,ראש העין,,https://www.yad2.co.il/price-list/sub-model/28656/2016
163,95967901,מיצובישי, אאוטלנדר,160000.0,2488,2021,1,45000,7,07/2024,0,0,לבן,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/35667/2021
164,76560479,ב.מ.וו, X1,139000.0,1499,2017,2,48000,7,07/2023,0,0,שחור,0,0,2,גני תקווה,,https://www.yad2.co.il/price-list/sub-model/28374/2017
165,41184378,יונדאי, קונה,96000.0,1580,2020,1,98700,7,06/2023,0,0,לבן,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/33099/2020
166,75503460,לקסוס, NX,175000.0,2494,2017,1,72500,7,08/2023,0,0,לבן,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/27463/2017
167,75533733,קיה, ספורטז',148000.0,1598,2021,1,6400,7,09/2023,0,0,לבן,0,0,2,ראשון לציון,,https://www.yad2.co.il/price-list/sub-model/32871/2021
168,52033303,אאודי, Q3,215000.0,1984,2020,2,30000,7,12/2023,0,0,לבן,0,0,2,רמלה,,https://www.yad2.co.il/price-list/sub-model/32899/2020
169,45419053,יונדאי, טוסון,,1591,2018,2,87000,7,10/2023,0,0,לבן,0,0,2,אור יהודה,,https://www.yad2.co.il/price-list/sub-model/30486/2018
170,74620232,קיה, ספורטז',119000.0,1999,2018,1,30000,7,05/2023,0,0,לבן,0,0,2,חולון,,https://www.yad2.co.il/price-list/sub-model/28656/2018
171,88624916,מיצובישי, אאוטלנדר,70000.0,1998,2016,3,140000,7,02/2024,0,0,לבן,0,0,2,קרית אונו,,https://www.yad2.co.il/price-list/sub-model/30924/2016
172,68756813,ג'נסיס, GV80,390000.0,2996,2022,2,8000,6,01/2024,0,0,לבן,0,0,2,באר יעקב,,https://www.yad2.co.il/price-list/sub-model/35210/2022
173,87361768,סקודה, קודיאק,129000.0,1968,2017,2,143000,6,10/2023,0,0,בז',0,0,2,ראשון לציון,,https://www.yad2.co.il/price-list/sub-model/30129/2017
174,48490388,ג'יפ / Jeep, גרנד צ'ירוקי,299900.0,3604,2022,1,8500,7,06/2023,0,0,שחור,0,0,2,פתח תקווה,,https://www.yad2.co.il/price-list/sub-model/37194/2022
175,71814091,סוזוקי, ג'ימני,42000.0,1328,2008,5,159000,7,03/2024,0,0,ברונזה,0,0,2,רמת גן,,https://www.yad2.co.il/price-list/sub-model/25802/2008
176,86523847,ניסאן, אקס טרייל,85000.0,1598,2016,1,170000,6,11/2023,0,0,לבן,0,0,2,ראשון לציון,,https://www.yad2.co.il/price-list/sub-model/29354/2016
177,69284522,וולוו, XC60,280000.0,1969,2019,1,46847,3,04/2023,0,0,אפור,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/32415/2019
178,76358046,מיצובישי, אאוטלנדר,105000.0,1998,2016,2,69200,7,08/2023,0,0,אפור,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/27846/2016
179,94225078,שברולט, טראוורס,137000.0,3564,2018,2,55000,7,05/2023,0,2,כסוף,0,0,2,בני ברק,,https://www.yad2.co.il/price-list/sub-model/30418/2018
180,65867366,קיה, סורנטו,70000.0,2359.0,2014,4,166500,7,08/2023,0,0,שחור,0,0,2,בני ברק,,https://www.yad2.co.il/price-list/sub-model/27480/2014
181,76358046,מיצובישי, אאוטלנדר,105000.0,1998.0,2016,2,69200,7,08/2023,0,0,אפור,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/27846/2016
182,94225078,שברולט, טראוורס,137000.0,3564.0,2018,2,55000,7,05/2023,0,2,כסוף,0,0,2,בני ברק,,https://www.yad2.co.il/price-list/sub-model/30418/2018
183,43083282,סקודה, קודיאק,193850.0,1968.0,2020,1,45000,6,02/2024,0,2,אפור,0,0,2,ראשון לציון,,https://www.yad2.co.il/price-list/sub-model/30492/2020
184,49216242,קיה, ספורטז',,1591.0,2018,1,43000,7,02/2024,0,2,שחור,0,0,2,ראש העין,,https://www.yad2.co.il/price-list/sub-model/27479/2018
185,62063719,פולקסווגן, טיגואן,110000.0,1395.0,2017,1,52000,7,05/2023,0,2,לבן,0,0,2,רמת גן,,https://www.yad2.co.il/price-list/sub-model/29225/2017
186,52610203,יונדאי, טוסון,178000.0,1598.0,2022,1,10400,7,06/2023,0,2,ירוק,0,0,2,פתח תקווה,,https://www.yad2.co.il/price-list/sub-model/35281/2022
187,73529407,ניסאן, קשקאי,119000.0,1461.0,2021,1,70000,6,03/2024,0,2,ירוק,0,0,2,מודיעין מכבים רעות,,https://www.yad2.co.il/price-list/sub-model/32678/2021
188,54418874,ג'יפ / Jeep, רנגלר קצר,,3778.0,2009,5,106000,7,10/2023,0,0,לבן,0,0,2,סביון,,https://www.yad2.co.il/price-list/sub-model/22697/2009
189,43841270,שברולט, טראוורס,198000.0,3564.0,2019,2,40000,7,11/2024,0,0,אפור,0,0,2,חולון,,https://www.yad2.co.il/price-list/sub-model/30420/2019
190,72613240,אאודי, Q3,217000.0,1498.0,2021,1,21000,7,05/2023,0,0,לבן,0,0,2,ראשון לציון,,https://www.yad2.co.il/price-list/sub-model/32897/2021
191,86502850,קאדילק, XT5,202000.0,3649.0,2019,1,56400,7,02/2024,0,0,ברונזה,0,0,2,רמת גן,,https://www.yad2.co.il/price-list/sub-model/29279/2019
192,98690900,לקסוס, NX,221500.0,2494.0,2020,2,62000,7,02/2024,0,0,לבן,0,0,2,בת ים,,https://www.yad2.co.il/price-list/sub-model/27581/2020
193,85965694,סקודה, אניאק,220000.0,,2023,1,2000,2,02/2024,0,0,כסוף,0,0,2,מודיעין מכבים רעות,,https://www.yad2.co.il/price-list/sub-model/36216/2023
194,69003219,יונדאי, טוסון,80000.0,1999.0,2016,4,158000,7,11/2023,0,0,לבן,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/27940/2016
195,61279725,ב.מ.וו, X1,198000.0,1998.0,2019,1,33000,7,01/2024,0,0,כסוף,0,0,2,אזור,,https://www.yad2.co.il/price-list/sub-model/29600/2019
196,76526233,יונדאי, טוסון,140000.0,1999.0,2020,2,50000,7,02/2024,0,0,לבן,0,0,2,רמלה,,https://www.yad2.co.il/price-list/sub-model/36576/2020
197,96286827,רנו, קדגא'ר,79000.0,1461.0,2016,2,117000,6,12/2023,0,0,חום,0,0,2,פתח תקווה,,https://www.yad2.co.il/price-list/sub-model/29020/2016
198,57768714,קיה, ספורטז',56000.0,1591,2015,1,135500,7,04/2024,0,,לבן,0,0,2,בני ברק,,https://www.yad2.co.il/price-list/sub-model/30175/2015
199,43161077,יונדאי, טוסון,102000.0,1999,2018,1,80000,7,04/2024,0,,לבן,0,0,2,גבעתיים,,https://www.yad2.co.il/price-list/sub-model/30484/2018
200,77063092,מרצדס, GLE,210000.0,2987,2016,2,91000,6,02/2024,0,0.0,לבן,0,0,2,חולון,,https://www.yad2.co.il/price-list/sub-model/30307/2016
201,81147720,מרצדס, GLC-Class קופה,416000.0,1991,2021,2,30000,3,05/2024,0,0.0,לבן,0,0,2,באר יעקב,,https://www.yad2.co.il/price-list/sub-model/36525/2021
202,76286157,ג'יפ / Jeep, רנגלר קצר,195000.0,3604,2015,1,55000,7,05/2024,0,0.0,שחור,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/26031/2015
203,76143111,יונדאי, טוסון,95950.0,1999,2017,2,48420,7,12/2023,0,0.0,אפור,0,0,2,רמת גן,,https://www.yad2.co.il/price-list/sub-model/27939/2017
204,86260294,יונדאי, טוסון,,1598,2022,1,9000,7,03/2024,0,0.0,שחור,0,0,2,בת ים,,https://www.yad2.co.il/price-list/sub-model/35288/2022
205,61279725,ב.מ.וו, X1,198000.0,1998,2019,1,33000,7,01/2024,0,0.0,כסוף,0,0,2,אזור,,https://www.yad2.co.il/price-list/sub-model/29600/2019
206,69003219,יונדאי, טוסון,80000.0,1999,2016,4,158000,7,11/2023,0,0.0,לבן,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/27940/2016
207,82270221,ניסאן, אקס טרייל,111000.0,1598,2018,2,76000,6,10/2023,0,1.0,שחור,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/27956/2018
208,83289730,טויוטה, לנד קרוזר קצר,300000.0,2755,2020,1,47000,6,01/2024,0,1.0,כסף,0,0,2,מודיעין מכבים רעות,,https://www.yad2.co.il/price-list/sub-model/27949/2020
209,65648970,קופרה, אטקה,,1984,2020,2,59000,7,12/2023,0,0.0,לבן,0,0,2,ראשון לציון,,https://www.yad2.co.il/price-list/sub-model/33358/2020
210,46163910,פורד, אקספלורר,129800.0,3497,2015,1,140000,7,12/2023,0,0.0,לבן,0,0,2,גבעת שמואל,,https://www.yad2.co.il/price-list/sub-model/25651/2015
211,68363636,טויוטה, RAV4 הייבריד,100000.0,2494,2017,1,190000,7,10/2023,0,0.0,לבן,0,0,2,ראשון לציון,,https://www.yad2.co.il/price-list/sub-model/28698/2017
212,53773009,טויוטה, לנד קרוזר ארוך,,2982,2004,3,330000,6,07/2023,0,0.0,כסוף,0,0,2,פתח תקווה,,https://www.yad2.co.il/price-list/sub-model/27993/2004
213,68476914,יונדאי, טוסון,105000.0,1999,2017,1,120000,7,07/2023,0,0.0,לבן,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/31303/2017
214,76764819,ניסאן, קשקאי,32000.0,1997,2011,2,220000,7,10/2023,0,0.0,שחור,0,0,2,חולון,,https://www.yad2.co.il/price-list/sub-model/25092/2011
215,95998730,ג'יפ / Jeep, גרנד צ'ירוקי,,3604,2021,1,40000,7,05/2023,0,0.0,לבן,0,0,2,כפר קאסם,,https://www.yad2.co.il/price-list/sub-model/29946/2021
216,48687939,מיצובישי, ASX,120000.0,1998,2021,1,21500,7,02/2024,0,,שחור,0,0,2,רמת גן,,https://www.yad2.co.il/price-list/sub-model/30922/2021
217,74520680,אאודי, Q7,340000.0,2967,2019,1,53000,1,04/2024,0,,שחור,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/30732/2019
218,65139855,קיה, ספורטז',92000.0,1999,2017,1,116000,7,11/2023,0,,שחור,0,0,2,באר יעקב,,https://www.yad2.co.il/price-list/sub-model/28656/2017
219,78919431,ב.מ.וו, X4,149000.0,1997,2015,4,82000,7,05/2024,0,0.0,לבן,0,0,2,יהוד מונוסון,,https://www.yad2.co.il/price-list/sub-model/27306/2015
220,49050561,הונדה, HR-V,110000.0,1498,2019,1,22300,7,04/2024,0,0.0,אפור,0,0,2,ראשון לציון,,https://www.yad2.co.il/price-list/sub-model/28683/2019
221,82252293,שברולט, טראקס,63000.0,1364,2017,2,78300,7,05/2023,0,0.0,שחור,0,0,2,ראש העין,,https://www.yad2.co.il/price-list/sub-model/28522/2017
222,67751092,לקסוס, RX450H,90000.0,3456,2011,5,275000,7,02/2024,0,0.0,אפור,0,0,2,באר יעקב,,https://www.yad2.co.il/price-list/sub-model/25990/2011
223,74589718,ניסאן, קשקאי,,1332,2019,1,28000,7,08/2023,0,0.0,כסוף,0,0,2,רמת גן,,https://www.yad2.co.il/price-list/sub-model/32259/2019
224,42288640,ניסאן, אקס טרייל,102000.0,1598,2017,2,95000,6,04/2024,0,0.0,אפור,0,0,2,חולון,,https://www.yad2.co.il/price-list/sub-model/27956/2017
225,53121715,ג'יפ / Jeep, רנגלר ארוך,445000.0,3604,2022,2,12500,7,05/2023,0,0.0,אפור,0,0,2,חולון,,https://www.yad2.co.il/price-list/sub-model/36517/2022
226,61841908,קיה, ספורטז',99500.0,1598,2019,2,62000,6,04/2024,0,0.0,שחור,0,0,2,רמת גן,,https://www.yad2.co.il/price-list/sub-model/32343/2019
227,61564600,סובארו, פורסטר,174500.0,2498,2021,1,40000,7,08/2023,0,0.0,שחור,0,0,2,בת ים,,https://www.yad2.co.il/price-list/sub-model/33745/2021
228,97973641,לנד רובר, דיסקברי ספורט,319000.0,1997,2022,1,12000,7,07/2024,0,0.0,לבן,0,0,2,מודיעין מכבים רעות,,https://www.yad2.co.il/price-list/sub-model/37067/2022
229,45101482,שברולט, טראוורס,89000.0,3564,2016,1,111666,7,10/2023,3,0.0,כסף,0,0,2,ראשון לציון,,https://www.yad2.co.il/price-list/sub-model/26381/2016
230,82196495,שברולט, טראוורס,265000.0,3564,2022,2,8850,7,06/2024,0,9.0,לבן,0,0,2,ראשון לציון,,https://www.yad2.co.il/price-list/sub-model/32312/2022
231,87712435,לנד רובר, ריינג' רובר ספורט,555000.0,1997,2020,1,44000,3,01/2024,0,9.0,שחור,0,0,2,סביון,,https://www.yad2.co.il/price-list/sub-model/35970/2020
232,67573099,אאודי, Q3,99000.0,1395,2016,2,69400,7,03/2024,0,0.0,לבן,0,0,2,קרית אונו,,https://www.yad2.co.il/price-list/sub-model/26984/2016
233,62923783,קיה, ספורטז',72500.0,1591,2016,2,99400,7,10/2023,0,1.0,שחור,0,0,2,ראש העין,,https://www.yad2.co.il/price-list/sub-model/27479/2016
234,62145069,פורד, אקספלורר,,3497,2017,3,80000,7,02/2024,0,0,שחור,0,0,2,רמלה,,https://www.yad2.co.il/price-list/sub-model/28031/2017
235,63283386,מיצובישי, אאוטלנדר,104000.0,1998,2017,2,102000,7,09/2023,0,0,לבן,0,0,2,פתח תקווה,,https://www.yad2.co.il/price-list/sub-model/29537/2017
236,48752023,יונדאי, טוסון,139550.0,1999,2020,1,57243,7,05/2023,0,0,לבן,0,0,2,גני תקווה,,https://www.yad2.co.il/price-list/sub-model/36576/2020
237,59084938,לנד רובר, ריינג' רובר וולאר,450000.0,1997,2021,1,41000,7,06/2023,0,0,אפור,0,0,2,קרית אונו,,https://www.yad2.co.il/price-list/sub-model/30505/2021
238,95430059,מיצובישי, אאוטלנדר,110000.0,1998,2017,1,101000,7,10/2023,0,0,שחור,0,0,2,מודיעין מכבים רעות,,https://www.yad2.co.il/price-list/sub-model/26359/2017
239,47061023,מרצדס, GLE קופה,685000.0,2925,2022,1,16000,6,08/2023,0,0,לבן,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/38898/2022
240,79103153,קאדילק, XT5,148000.0,3649,2017,1,104000,7,06/2023,0,0,לבן,0,0,2,פתח תקווה,,https://www.yad2.co.il/price-list/sub-model/29279/2017
241,68255973,מרצדס, GLC-Class קופה,420000.0,1991,2021,1,13654,3,03/2024,0,0,לבן,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/34672/2021
242,56162970,פורד, קוגה,72500.0,1498,2016,1,38100,7,01/2024,0,0,אפור,0,0,2,שוהם,,https://www.yad2.co.il/price-list/sub-model/28377/2016
243,46437769,שברולט, בלייזר (2019 ואילך),194000.0,3649,2019,2,88000,7,10/2023,0,0,שחור,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/33026/2019
244,99860629,יונדאי, טוסון,146000.0,1591,2020,1,48000,7,02/2024,0,0,אפור,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/32108/2020
245,88920256,ג'יפ / Jeep, גרנד צ'ירוקי,224000.0,3604,2019,1,94000,7,05/2024,0,0,אפור,0,0,2,גבעתיים,,https://www.yad2.co.il/price-list/sub-model/29946/2019
246,51335546,לנד רובר, ריינג' רובר איווק,385000.0,1997,2022,1,8700,7,06/2023,0,0,כסף,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/34029/2022
247,86444994,סקודה, קודיאק,159000.0,1984,2018,1,103000,7,06/2023,0,0,כחול,0,0,2,פתח תקווה,,https://www.yad2.co.il/price-list/sub-model/30141/2018
248,68321457,סוזוקי, גרנד ויטרה,51500.0,2393,2009,2,200000,7,11/2023,0,0,אפור,0,0,2,ראשון לציון,,https://www.yad2.co.il/price-list/sub-model/29555/2009
249,88366993,מיצובישי, אאוטלנדר,98900.0,1998,2016,1,169500,7,09/2023,0,0,לבן,0,0,2,מודיעין מכבים רעות,,https://www.yad2.co.il/price-list/sub-model/26359/2016
250,55929040,יונדאי, טוסון,140000.0,1999,2020,1,20000,7,08/2023,0,0,לבן,0,0,2,חולון,,https://www.yad2.co.il/price-list/sub-model/36576/2020
251,81705580,אאודי, Q2,110000.0,1395,2017,2,55318,7,10/2023,0,0,לבן,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/30002/2017
252,86444994,סקודה, קודיאק,159000,1984,2018,1,103000,7,06/2023,0,,כחול,0,0,2,פתח תקווה,,https://www.yad2.co.il/price-list/sub-model/30141/2018
253,41073835,טויוטה, לנד קרוזר קצר,305000,2755,2021,1,30000,6,10/2024,0,,לבן,0,0,2,כפר קאסם,,https://www.yad2.co.il/price-list/sub-model/34441/2021
254,81705580,אאודי, Q2,110000,1395,2017,2,55318,7,10/2023,0,0.0,לבן,0,0,2,תל אביב יפו,,https://www.yad2.co.il/price-list/sub-model/30002/2017
255,66519347,לנד רובר, ריינג' רובר ספורט,470000,1997,2019,3,32000,3,08/2023,0,0.0,אפור,0,0,2,גבעתיים,,https://www.yad2.co.il/price-list/sub-model/35979/2019
256,59515148,מאזדה, CX-5,165450,2488,2019,1,34000,7,02/2024,0,0.0,לבן,0,0,2,קרית אונו,,https://www.yad2.co.il/price-list/sub-model/30170/2019
257,46474126,טויוטה, לנד קרוזר קצר,93000,2982,2007,5,320000,6,05/2023,0,0.0,שחור,0,0,2,ראשון לציון,,https://www.yad2.co.il/price-list/sub-model/31869/2007
258,44997332,מיצובישי, אאוטלנדר,137000,1998,2020,2,72000,7,01/2024,0,1.0,שחור,0,0,2,ראשון לציון,,https://www.yad2.co.il/price-list/sub-model/26359/2020
259,95529872,קיה, ספורטז',24000,2656,2009,1,290000,7,12/2023,0,1.0,שחור,0,0,2,גאליה,,https://www.yad2.co.il/price-list/sub-model/22992/2009
260,81549949,אאודי, Q3,170000,1498,2019,2,32400,7,12/2023,0,0.0,לבן,0,0,2,רמת גן,,https://www.yad2.co.il/price-list/sub-model/32900/2019
261,93336184,מאזדה, CX-5,188000,2488,2020,1,28000,7,07/2023,0,0.0,לבן,0,0,2,אור יהודה,,https://www.yad2.co.il/price-list/sub-model/32676/2020
262,77198490,סקודה, קודיאק,145000,1395,2018,1,57000,7,02/2024,0,0.0,לבן,0,0,2,גני תקווה,,https://www.yad2.co.il/price-list/sub-model/30148/2018
263,61373874,מאזדה, CX-5,77000,1998,2014,3,108000,7,07/2023,0,0.0,כסוף,0,0,2,רמלה,,https://www.yad2.co.il/price-list/sub-model/26109/2014
264,74665964,ניסאן, אקס טרייל,129000,1332,2021,1,90000,7,01/2024,0,0.0,כסוף,0,0,2,בת ים,,https://www.yad2.co.il/price-list/sub-model/32847/2021
265,97402912,ניסאן, אקס טרייל,145000,1749,2020,1,31500,6,09/2023,0,0.0,כסוף,0,0,2,בני ברק,,https://www.yad2.co.il/price-list/sub-model/32980/2020
266,48532721,טויוטה, RAV4 הייבריד,168000,2487,2019,1,132000,7,10/2023,0,0.0,כסוף,0,0,2,מודיעין מכבים רעות,,https://www.yad2.co.il/price-list/sub-model/32297/2019
