,ad_num,company,model,price,engine,year,hand,km,eng_kind,test,current_owner,prev_owner,צבע,gearbox,trader,area,sub_area
983,46130124,מרצדס,S-Class,350000.0,2996,2016,3,115000,7,10/2023,0,6.0,לבן,0,0,25,דייר אל אסד
984,82608991,סוזוקי,SX4,25500.0,1586,2010,2,176000,7,05/2024,0,0.0,אפור,0,0,25,חיפה
985,92809343,סקודה,סופרב,105000.0,1798,2018,3,138000,7,03/2024,0,3.0,לבן,0,0,25,חיפה
986,87468315,סיטרואן,C4,39500.0,1598,2015,3,136571,7,09/2023,0,2.0,לבן,0,0,25,קרית מוצקין
987,46457063,אאודי,A4,,1984,2021,1,45000,7,01/2024,0,2.0,שחור,0,0,25,כרמיאל
988,55777251,טויוטה,C-HR,153500.0,1798,2022,1,9800,7,01/2024,0,2.0,לבן,0,0,25,חיפה
989,96952786,ב.מ.וו,סדרה,83000.0,1499,2017,2,98000,7,06/2023,0,0.0,לבן,0,0,25,בית ג'ן
990,83056286,סקודה,אוקטביה,55600.0,1197.0,2016,3,155000,7,01/2024,0,0,חום,0,0,25,חיפה
991,62249744,פיג'ו,3008,240000.0,1598.0,2022,1,13000,3,03/2024,0,0,כסוף,0,0,25,כפר ורדים
992,88495610,סוזוקי,SX4,,1586.0,2008,4,158000,7,04/2024,0,0,כסוף,0,0,25,נהריה
993,68632025,יונדאי,גטס,,1399.0,2008,3,200000,7,04/2024,0,1,לבן,0,0,25,אבו סנאן
994,53231531,מרצדס,CLA,,1595.0,2015,3,130000,7,04/2024,0,0,לבן,0,0,25,ריינה
995,75897521,פיאט,500,130000.0,,2022,1,14000,2,06/2023,0,0,לבן,0,0,25,חיפה
996,99956995,סקודה,ראפיד,41000.0,1395.0,2016,2,168000,7,08/2023,0,2,לבן,0,0,25,סח'נין
997,49305851,סוזוקי,אלטו,13000.0,996.0,2010,3,168000,7,08/2023,0,0,ורוד,0,0,25,קרית אתא
998,41857696,יונדאי,i25,34000.0,1591.0,2012,3,153650,7,10/2023,0,0,כסוף,0,0,25,חיפה
999,51841607,וולוו,C70,82000.0,2521.0,2008,7,146000,7,08/2023,0,0,שחור,0,0,25,חיפה
1000,89729384,טויוטה,אוריס,59850.0,1798.0,2016,2,172000,7,03/2024,0,1,כחול,0,0,25,נהריה
1001,97319257,רנו,קליאו,42000.0,1461.0,2018,2,190000,6,04/2024,3,3,לבן,0,0,25,כפר ורדים
1002,84035403,שברולט,אקווינוקס,,1490.0,2018,2,78000,7,04/2024,0,0,ברונזה,0,0,25,קרית מוצקין
1003,58755142,אאודי,A8,770000.0,2995.0,2022,1,25000,3,05/2024,0,0,אפור,0,0,25,חיפה
1004,55771482,ב.מ.וו,סדרה,,1998.0,2018,3,45000,3,10/2023,0,0,לבן,0,0,25,יפיע
1005,83008874,רנו,מגאן,25500.0,1461.0,2015,2,320000,6,06/2023,0,1,כסוף,0,0,25,עכו
1006,55639720,אופל,אסטרה,16000.0,1364.0,2013,2,165000,7,04/2023,0,0,כסוף,0,0,25,חיפה
1007,43592460,סקודה,אוקטביה,,1595.0,2009,2,200000,7,12/2023,0,0,ירוק,0,0,25,אבו סנאן
1008,55771482,ב.מ.וו,סדרה,,1998,2018,3,45000,3,10/2023,0,0,לבן,0.0,0,25,יפיע
1009,83008874,רנו,מגאן,25500.0,1461,2015,2,320000,6,06/2023,0,1,כסוף,0.0,0,25,עכו
1010,71986388,מרצדס,E-Class,230000.0,1993,2019,2,124000,6,01/2024,0,4,אפור,0.0,0,25,ראש פינה
1011,65091443,קיה,פיקנטו,73000.0,1248,2020,1,49000,7,01/2024,0,4,שחור,0.0,0,25,נצרת עילית / נוף הגליל
1012,86530354,פיג'ו,3008,108000.0,1499,2019,2,50000,6,09/2023,0,0,אפור,0.0,0,25,קרית שמונה
1013,78675090,סיאט,איביזה,23000.0,1390,2011,3,160000,7,07/2023,0,0,כסף,,0,25,חיפה
1014,82044554,אאודי,A3,47000.0,1395,2013,2,142000,7,09/2023,0,0,כחול,0.0,0,25,נצרת עילית / נוף הגליל
1015,47246314,רנו,קליאו,29000.0,1197,2016,2,102000,7,09/2023,0,2,קרם,0.0,0,25,חיפה
1016,58845372,שברולט,ספארק,61000.0,1399,2020,2,51000,7,02/2024,0,1,שחור,0.0,0,25,חיפה
1017,69371032,יונדאי,i10,15000.0,1086,2011,3,210250,7,05/2024,0,0,כחול,,0,25,כרמיאל
1018,71735467,רנו,מגאן,116000.0,1461,2021,2,65000,6,05/2024,0,0,שחור,0.0,0,25,אכסאל
1019,96839420,שברולט,אימפלה,57000.0,3564,2014,3,213000,7,04/2024,0,2,לבן,0.0,0,25,חיפה
1020,47910350,מרצדס,CLA,,1991,2023,1,4500,7,01/2025,0,2,שחור,0.0,0,25,קרית מוצקין
1021,48810802,סיאט,לאון,105000.0,1798,2017,1,118001,7,06/2023,0,2,לבן,0.0,0,25,נצרת
1022,57102397,ב.מ.וו,סדרה,144000.0,1499,2018,2,32000,7,06/2023,0,0,כחול,0.0,0,25,נצרת
1023,93211083,קיה,פיקנטו,,1248,2020,2,17000,7,08/2023,0,0,לבן,0.0,0,25,מגאר
1024,73096011,טויוטה,קורולה,119000.0,1798,2019,1,110000,7,03/2024,0,0,כסף,0.0,0,25,כרמיאל
1025,61706692,מאזדה,3,147000.0,1998,2022,1,23000,7,04/2024,0,0,שחור,0.0,0,25,חיפה
1026,83179089,ב.מ.וו,סדרה,390000.0,1998,2018,1,37000,3,11/2023,0,,לבן,0.0,0,25,כפר תבור
1027,61982624,טויוטה,יאריס,8000.0,1299,2002,2,266000,7,11/2023,0,0.0,לבן,,0,25,ירכא
1028,55623958,מאזדה,3,75000.0,1998,2017,2,140000,7,05/2023,0,0.0,שחור,0.0,0,25,נהריה
1029,68905063,טויוטה,קורולה,110000.0,1798,2019,2,64000,7,08/2023,0,0.0,לבן,0.0,0,25,בית ג'ן
1030,51964252,מאזדה,3,120000.0,1998,2020,2,42000,7,08/2023,0,0.0,שחור,0.0,0,25,שלומי
1031,41354842,אאודי,A4,59000.0,1798,2014,2,126000,7,09/2024,0,0.0,לבן,0.0,0,25,כרמיאל
1032,83533784,הונדה,אקורד,75000.0,1993,2014,2,205000,7,09/2023,0,0.0,כסוף,0.0,0,25,חיפה
1033,94536618,טויוטה,קורולה,55000.0,1598,2011,1,165000,7,11/2023,0,0.0,לבן,0.0,0,25,חיפה
1034,92439633,פיאט,500L,55000.0,1248,2017,1,186822,6,12/2023,0,0.0,שחור,0.0,0,25,קצרין
1035,67269860,אאודי,A6,82000.0,1984,2014,4,139000,7,01/2024,0,0.0,שחור,0.0,0,25,קרית ביאליק
1036,43605160,ב.מ.וו,סדרה,,1998,2019,3,70000,3,01/2024,0,9.0,לבן,0.0,0,25,שפרעם
1037,82804822,קיה,פיקנטו,75000.0,1248,2021,1,5500,7,07/2023,0,9.0,שחור,0.0,0,25,נצרת
1038,76549806,סקודה,סופרב,,1968,2022,1,5000,6,12/2023,0,9.0,אפור,0.0,0,25,נשר
1039,94668452,קיה,פיקנטו,64000.0,1197,2019,2,37345,7,02/2024,0,1.0,לבן,0.0,0,25,גדות
1040,76955330,פולקסווגן,פולו,125000.0,999,2021,1,22000,7,06/2023,0,1.0,אדום,0.0,0,25,אבו סנאן
1041,76547546,אאודי,A3,131000.0,1984,2017,1,75000,7,04/2024,0,1.0,שחור,0.0,0,25,כפר יאסיף
1042,73307991,קיה,סיד,29000.0,1591,2015,2,135000,7,08/2023,0,1.0,כסוף,0.0,0,25,נצרת עילית / נוף הגליל
1043,58806253,סובארו,XV,72000.0,1995,2015,1,130000,7,08/2023,0,1.0,לבן,0.0,0,25,כפר יאסיף
1044,79498746,טסלה,מודל,218000.0,,2022,1,13400,2,06/2023,0,,כחול,0,0,19,בני דרור
1045,52255829,מאזדה,CX-5,175000.0,2488.0,2021,1,14900,7,07/2023,0,,שחור,0,0,19,הרצליה
1046,59399236,פורד,אקספלורר,35000.0,4601.0,2009,4,255000,7,03/2024,0,0.0,בורדו,0,0,19,כפר סבא
1047,83508005,קיה,פורטה,15500.0,1591.0,2010,2,238000,7,12/2023,0,2.0,כסוף,0,0,19,טירה
1048,87357789,סיאט,איביזה,82000.0,999.0,2018,2,65000,7,03/2024,0,0.0,לבן,0,0,19,כפר סבא
1049,57355463,ניסאן,קשקאי,90000.0,1598.0,2018,1,98000,6,02/2024,0,0.0,אפור,0,0,19,גאולים
1050,77766157,וולוו,XC90,315000.0,1969.0,2019,2,118000,3,01/2024,0,0.0,לבן,0,0,19,רמת השרון
1051,77541267,מיצובישי,אקליפס,136500.0,1499.0,2020,1,37500,7,02/2024,0,0.0,לבן,0,0,19,הוד השרון
1052,64386792,רנו,מגאן,99000.0,1461.0,2021,1,58000,6,01/2024,0,0.0,אפור,0,0,19,רעננה
1053,66358114,קיה,ספורטז',67500.0,1591.0,2016,2,94600,7,07/2023,0,1.0,אפור,0,0,19,הוד השרון
1054,81872825,סיאט,איביזה,42000.0,1197.0,2014,3,154000,7,03/2024,0,0.0,שחור,0,0,19,הרצליה
1055,83952037,סקודה,קודיאק,148000.0,1498.0,2019,2,80000,7,10/2023,0,0.0,לבן,0,0,19,ניצני עוז
1056,42945968,פולקסווגן,פולו,52000.0,1390.0,2012,2,124000,7,10/2023,0,0.0,לבן,0,0,19,מכמורת
1057,99203531,פיג'ו,3008,115000.0,1199.0,2020,1,40000,7,07/2023,0,0.0,לבן,0,0,19,רעננה
1058,78208288,טויוטה,יאריס,93810.0,1490.0,2020,1,111000,7,05/2023,0,0.0,לבן,0,0,19,כפר סבא
1059,66820871,סיאט,אטקה,,1395.0,2018,1,92000,7,02/2024,0,0.0,כסוף,0,0,19,קדימה צורן
1060,79309022,הונדה,HR-V,100000.0,1498.0,2019,1,29000,7,01/2024,0,0.0,שחור,0,0,19,הוד השרון
1061,78134648,סקודה,קודיאק,197000.0,1968.0,2020,1,98000,6,08/2023,0,0.0,אפור,0,0,19,בית חרות
1062,78134648,סקודה,קודיאק,197000,1968.0,2020,1,98000,6,08/2023,0,,אפור,0,0,19,בית חרות
1063,47816453,מאזדה,CX-5,63000,1998.0,2013,1,136500,7,05/2023,0,,אפור,0,0,19,נתניה
1064,61513800,פיג'ו,3008,119900,1199.0,2020,2,30000,7,08/2023,0,1.0,אפור,0,0,19,רעננה
1065,67485783,סיטרואן,C5,123000,1499.0,2021,2,40500,6,04/2024,0,0.0,אפור,0,0,19,רעננה
1066,86020924,סיטרואן,C4,30000,1199.0,2016,3,131500,7,01/2024,0,0.0,בורדו,0,0,19,נתניה
1067,91350361,טסלה,מודל,170000,,2021,1,45000,2,08/2023,0,0.0,לבן,0,0,19,הוד השרון
1068,57221263,סובארו,פורסטר,155000,2498.0,2019,1,50000,7,10/2023,0,0.0,לבן,0,0,19,קדימה צורן
1069,91086403,מאזדה,3,113000,1998.0,2021,1,40000,7,01/2024,0,0.0,שחור,0,0,19,נתניה
1070,81123432,פורד,מוסטנג,200000,4951.0,2015,4,66000,7,04/2023,0,0.0,שחור,0,0,19,הוד השרון
1071,76482994,פולקסווגן,טיגואן,102000,1395.0,2017,3,86000,7,06/2023,0,0.0,לבן,0,0,19,צור יצחק
1072,91520564,סקודה,קודיאק,158000,1984.0,2020,1,95000,7,10/2023,0,0.0,שחור,0,0,19,חרות
1073,45469541,אאודי,Q5,95000,1984.0,2014,1,87300,7,02/2024,0,0.0,לבן,0,0,19,הוד השרון
1074,43194760,קיה,ספורטז',72000,1998.0,2015,3,75000,7,06/2023,0,0.0,אפור,0,0,19,כפר סבא
1075,62458038,טויוטה,קורולה,70000,1598.0,2015,2,87500,7,07/2023,0,0.0,לבן,0,0,19,רעננה
1076,99092238,מרצדס,G,1065000,2925.0,2022,1,15900,6,03/2024,0,0.0,שחור,0,0,19,הוד השרון
1077,67492850,סקודה,קארוק,107000,999.0,2018,1,39000,7,10/2023,0,0.0,לבן,0,0,19,הרצליה
1078,57987191,סוזוקי,גרנד,40900,1995.0,2008,3,190000,7,09/2023,0,0.0,לבן,0,0,19,הוד השרון
1079,92121323,סובארו,פורסטר,170000,2498.0,2021,1,45027,7,09/2023,0,0.0,אפור,0,0,19,אבן יהודה
1080,86639576,ניסאן,אקס,115000.0,1598,2018,1,58000,6,05/2023,0,,לבן,0,0,19,הוד השרון
1081,53977602,אאודי,Q3,90000.0,1984,2016,2,160000,7,01/2024,0,0.0,שחור,0,0,19,רעננה
1082,44819140,מאזדה,3,83900.0,1998,2018,2,55000,7,01/2024,0,0.0,שחור,0,0,19,הרצליה
1083,79962358,מיצובישי,אאוטלנדר,,1998,2016,1,144000,7,01/2024,0,0.0,שחור,0,0,19,כפר סבא
1084,87430297,ב.מ.וו,סדרה,68000.0,1598,2015,2,119000,7,09/2023,0,0.0,לבן,0,0,19,הרצליה
1085,58882833,מרצדס,GLA,400000.0,1991,2021,1,19000,7,06/2023,0,0.0,אפור,0,0,19,רעננה
1086,67259656,וולוו,XC90,455000.0,1969,2021,1,55000,3,06/2023,0,0.0,לבן,0,0,19,גבעת שפירא
1087,55816707,מרצדס,GLC-Class,468500.0,1991,2022,2,8000,7,08/2023,0,0.0,אפור,0,0,19,הרצליה
1088,43423361,יונדאי,טאראקן,36000.0,2902,2005,2,210000,6,03/2024,0,0.0,אפור,0,0,19,הוד השרון
1089,76785709,ג'יפ,/,210000.0,3604,2015,2,58500,7,04/2024,0,0.0,אדום,0,0,19,בית יצחק שער חפר
1090,46964731,קיה,ספורטז',117000.0,1999,2019,2,31000,7,07/2023,0,1.0,אפור,0,0,19,רעננה
1091,43895059,ניסאן,אקס,127000.0,1332,2020,2,50000,7,03/2024,0,1.0,לבן,0,0,19,רמת השרון
1092,54377749,אאודי,Q2,140000.0,1498,2019,1,44000,7,10/2023,0,1.0,אפור,0,0,19,רמת השרון
1093,77872702,פורד,קוגה,74500.0,1498,2018,1,107000,7,12/2023,0,1.0,לבן,0,0,19,נתניה
1094,62728687,ג'יפ,/,185000.0,1332,2022,1,6800,7,07/2023,0,1.0,אפור,0,0,19,הרצליה
1095,69305222,מיצובישי,אאוטלנדר,158000.0,1998,2020,2,37000,7,03/2024,0,0.0,שחור,0,0,19,קדימה צורן
1096,79474981,מאזדה,CX-30,145000.0,1998,2021,2,48000,7,01/2024,0,0.0,לבן,0,0,19,נתניה
1097,55633440,מאזדה,CX-5,132000.0,1998,2018,2,53000,7,04/2023,0,0.0,שחור,0,0,19,הרצליה
1098,96498792,לנד,רובר,155000.0,2495,1997,5,357000,6,,0,0,אפור,,0,19,נתניה
1099,77836247,ניסאן,אקס,137000.0,1995,2018,1,97000,6,05/2023,0,0,שחור,0.0,0,19,רעננה
1100,65178183,לנד,רובר,299000.0,1997,2021,1,23000,7,01/2024,0,0,לבן,0.0,0,19,משמרת
1101,45450304,מיצובישי,אאוטלנדר,142500.0,1998,2020,1,46000,7,01/2024,0,0,לבן,0.0,0,19,כפר סבא
1102,86867279,יונדאי,טוסון,93000.0,1999,2016,3,134000,7,08/2023,0,0,אפור,0.0,0,19,הרצליה
1103,62867580,פורד,אדג',,1999,2019,1,42000,7,10/2023,0,0,אפור,0.0,0,19,כפר סבא
1104,89461036,סקודה,קודיאק,160000.0,1498,2020,1,91000,7,11/2023,0,0,כסוף,0.0,0,19,כפר יונה
1105,63401292,מאזדה,CX-3,133000.0,1496,2022,1,5400,7,09/2023,0,0,כחול,0.0,0,19,כפר סבא
1106,41332384,ב.מ.וו,X6,,2998,2022,1,35000,7,03/2024,0,0,שחור,0.0,0,19,טירה
1107,56840128,ב.מ.וו,X5,319000.0,1997,2019,1,56000,3,04/2023,0,0,אפור,0.0,0,19,כפר שמריהו
1108,73080565,סקודה,קארוק,100000.0,999,2018,2,60000,7,10/2023,0,0,אפור,0.0,0,19,כפר סבא
1109,65396111,יונדאי,טוסון,80000.0,1591,2016,1,75000,7,10/2023,0,0,כסוף,0.0,0,19,כפר סבא
1110,96997808,וולוו,XC40,158000.0,1969,2018,1,85000,7,08/2023,0,0,לבן,0.0,0,19,ביתן אהרן
1111,83579364,מיצובישי,אאוטלנדר,90000.0,1998,2016,1,142800,7,01/2024,0,0,אפור,0.0,0,19,נתניה
1112,77257534,סוזוקי,ג'ימני,128500.0,1462,2020,1,29000,7,05/2024,0,0,לבן,,0,19,רעננה
1113,71116410,די.אס,/,195000.0,1997,2020,1,41500,6,01/2024,0,0,שחור,0.0,0,19,נתניה
1114,93433437,מיצובישי,אאוטלנדר,117000.0,1998,2017,1,78000,7,11/2023,0,0,לבן,0.0,0,19,הרצליה
1115,76125269,סקודה,קודיאק,209900.0,1984,2021,1,39000,7,01/2024,0,0,אפור,0.0,0,19,הרצליה
1116,71116410,די.אס,/,195000.0,1997.0,2020,1,41500,6,01/2024,0,,שחור,0,0,19,נתניה
1117,73675013,פיג'ו,2008,61500.0,1199.0,2017,1,50000,7,03/2024,0,,אדום,0,0,19,כפר יונה
1118,91849355,לקסוס,RX450H,160000.0,3456.0,2016,2,235000,7,01/2024,0,0.0,אדום,0,0,19,נתניה
1119,99966310,מרצדס,EQC,479000.0,,2021,1,23400,2,02/2024,0,0.0,כחול,0,0,19,הרצליה
1120,77255774,סובארו,פורסטר,117000.0,1995.0,2018,1,128000,7,11/2023,0,0.0,לבן,0,0,19,כוכב יאיר / צור יגאל
1121,88582126,סקודה,קודיאק,125000.0,1395.0,2018,2,120000,7,03/2024,0,0.0,חום,0,0,19,חגלה
1122,81380284,מיצובישי,פג'רו,100000.0,3828.0,2008,2,200400,7,05/2023,0,0.0,לבן,0,0,19,נתניה
1123,93957431,ג'יפ,/,65000.0,4701.0,2009,3,275000,7,04/2024,0,0.0,כסוף,0,0,19,רשפון
1124,98814489,קיה,ספורטז',102000.0,1591.0,2018,1,108000,7,04/2024,0,0.0,לבן,0,0,19,רעננה
1125,49061530,לנד,רובר,,2993.0,2014,2,278000,6,09/2023,0,6.0,לבן,0,0,19,טייבה
1126,53034030,מרצדס,GLC,425000.0,1991.0,2021,2,15000,3,05/2023,0,0.0,לבן,0,0,19,כפר סבא
1127,42315185,ניסאן,אקס,97000.0,1598.0,2018,1,109000,6,02/2024,0,0.0,לבן,0,0,19,רעננה
1128,64494073,טויוטה,לנד,,2755.0,2022,1,29000,6,03/2024,0,0.0,אפור,0,0,19,כפר יונה
1129,89636717,סקודה,קודיאק,149555.0,1984.0,2017,2,140000,7,08/2023,0,0.0,אפור,0,0,19,כפר סבא
1130,81588017,אם.,ג'י.,175000.0,1490.0,2023,1,3100,3,01/2024,0,0.0,שחור,0,0,19,נתניה
1131,84407353,אלפא,רומיאו,204000.0,1995.0,2021,1,57000,7,01/2024,0,0.0,לבן,0,0,19,רמת השרון
1132,41410581,ב.מ.וו,iX3,349000.0,,2021,1,9500,2,11/2023,0,0.0,לבן,0,0,19,נתניה
1133,55196191,קאדילק,XT4,215000.0,1997.0,2020,1,12500,7,07/2023,0,0.0,אפור,0,0,19,כפר סבא
1134,64105696,טויוטה,לנד,270000.0,2755.0,2017,1,88000,6,05/2023,0,,לבן,0,0,19,הרצליה
1135,55196191,קאדילק,XT4,215000.0,1997.0,2020,1,12500,7,07/2023,0,,אפור,0,0,19,כפר סבא
1136,64549077,יונדאי,טוסון,93000.0,1999.0,2016,1,150000,7,08/2023,0,,לבן,0,0,19,בת חפר
1137,97559730,סרס,/,122000.0,,2021,2,38000,2,05/2023,0,0.0,לבן,0,0,19,כפר סבא
1138,61431306,ג'יפ,/,,3604.0,2021,1,52500,7,02/2024,0,0.0,לבן,0,0,19,קדימה צורן
1139,88795528,קיה,ספורטז',125000.0,1598.0,2021,1,46500,7,05/2023,0,0.0,לבן,0,0,19,תל מונד
1140,72892117,יונדאי,טוסון,132000.0,1999.0,2020,1,50000,7,08/2023,0,0.0,בז',0,0,19,כפר סבא
1141,84097586,אלפא,רומיאו,180000.0,1995.0,2018,2,120000,7,11/2023,0,0.0,לבן,0,0,19,כפר נטר
1142,52929527,מאזדה,CX-5,125000.0,1998.0,2018,1,75000,7,11/2023,0,0.0,אדום,0,0,19,שדה ורבורג
1143,52782157,מאזדה,CX-5,95000.0,1998.0,2017,1,116000,7,01/2024,0,0.0,שחור,0,0,19,נתניה
1144,54203973,סקודה,קודיאק,175000.0,1498.0,2020,2,75800,7,01/2024,0,2.0,אפור,0,0,19,אבן יהודה
1145,43265026,מיצובישי,אאוטלנדר,139000.0,2360.0,2020,1,98000,3,01/2024,0,2.0,כסוף,0,0,19,כפר סבא
1146,49757809,פורד,אקספלורר,159000.0,3497.0,2018,2,95000,7,02/2024,0,0.0,שחור,0,0,19,נתניה
1147,77906607,שברולט,בלייזר,233000.0,1997.0,2021,1,37000,7,01/2024,0,0.0,אפור,0,0,19,הוד השרון
1148,51756357,ב.מ.וו,X3,90000.0,1995.0,2015,1,299000,6,04/2023,0,0.0,לבן,0,0,19,הרצליה
1149,89263452,יונדאי,טוסון,123000.0,1999.0,2019,1,71000,7,02/2024,0,0.0,לבן,0,0,19,רעננה
1150,43654347,אינפיניטי,QX70,148000.0,3696.0,2017,1,125000,7,09/2024,0,0.0,לבן,0,0,19,רעננה
1151,71665986,פולקסווגן,טיגואן,152500.0,1984.0,2020,1,102000,7,01/2024,0,0.0,לבן,0,0,19,בני ציון
1152,73463691,מיצובישי,ASX,82000,1998.0,2018,2,127500,7,03/2024,0,0,בורדו,0,0,19,רמת השרון
1153,73941528,אאודי,Q5,95000,1984.0,2014,2,112000,7,01/2024,0,0,שחור,0,0,19,נתניה
1154,96395239,אאודי,RSQ3,407000,2480.0,2021,3,26000,7,01/2024,0,0,שחור,0,0,19,נתניה
1155,57839177,יונדאי,קונה,99000,1591.0,2020,2,48000,7,03/2024,0,0,ירוק,0,0,19,תל מונד
1156,46135417,טויוטה,לנד,190000,2982.0,2010,3,258000,6,07/2023,0,0,כסוף,0,0,19,נתניה
1157,61523156,לנד,רובר,70000,2720.0,2006,5,315000,6,11/2023,0,0,אפור,0,0,19,אלישמע
1158,56457672,ג'יפ,/,45000,3700.0,2010,2,300000,7,08/2023,0,0,כסוף,0,0,19,הרצליה
1159,76104583,פורד,אקספלורר,99000,3497.0,2014,3,209500,7,01/2024,0,0,לבן,0,0,19,רמת השרון
1160,58393261,שברולט,טראוורס,160000,3564.0,2020,2,65700,7,03/2024,3,1,לבן,0,0,19,הוד השרון
1161,45469666,ניסאן,קשקאי,112000,1197.0,2018,1,46500,7,10/2023,0,1,לבן,0,0,19,כפר סבא
1162,73708967,סקודה,אניאק,226500,,2022,1,9500,2,12/2025,0,1,אפור,0,0,19,הרצליה
1163,94972133,מיצובישי,אאוטלנדר,115000,1998.0,2018,1,64500,7,09/2023,0,1,אפור,0,0,19,הרצליה
1164,62910739,וולוו,XC60,204000,1969.0,2020,1,25000,7,02/2024,0,1,אפור,0,0,19,רמת השרון
1165,79274054,אאודי,Q3,69000,1984.0,2012,1,190000,7,01/2024,0,1,לבן,0,0,19,רמת השרון
1166,87379342,קיה,ספורטז',110000,1999.0,2019,1,73000,7,06/2023,0,1,כסוף,0,0,19,כפר סבא
1167,89763587,ניסאן,קשקאי,122000,1332.0,2019,1,44300,7,04/2024,0,1,כסוף,0,0,19,רמת השרון
1168,92340614,אאודי,Q3,229000,1498.0,2021,1,18000,7,05/2023,0,1,לבן,0,0,19,נתניה
1169,63802810,ג'יפ,/,95000,2987.0,2012,2,257000,6,03/2024,0,0,שחור,0,0,19,כפר סבא
1170,65926218,קיה,ספורטז',98500.0,1999.0,2018,1,75000,7,01/2024,0,,אפור,0.0,0,19,הוד השרון
1171,97459385,אאודי,Q3,103000.0,1395.0,2017,3,130000,7,01/2024,0,0.0,שחור,0.0,0,19,נתניה
1172,73365845,סוזוקי,ויטרה,110000.0,998.0,2020,1,23000,7,03/2024,0,0.0,שחור,0.0,0,19,רעננה
1173,74219333,ב.מ.וו,X3,185000.0,1998.0,2018,1,70200,7,07/2023,0,0.0,כסוף,0.0,0,19,כפר ויתקין
1174,63631308,דאצ'יה,דאסטר,41000.0,1461.0,2015,1,298000,6,04/2023,0,0.0,שחור,,0,19,תל מונד
1175,95708433,ניסאן,קשקאי,110000.0,1197.0,2018,1,90000,7,01/2024,0,0.0,לבן,0.0,0,19,נתניה
1176,84198759,ניסאן,קשקאי,119000.0,1497.0,2019,2,80500,7,04/2023,0,0.0,אפור,0.0,0,19,כפר סבא
1177,58019141,שברולט,טראוורס,212000.0,3564.0,2020,1,41000,7,07/2023,0,0.0,לבן,0.0,0,19,כפר סבא
1178,48893728,אאודי,E-tron,,,2019,2,98000,2,07/2023,0,0.0,לבן,0.0,0,19,חגור
1179,62851680,סוזוקי,ג'ימני,29000.0,1328.0,2005,3,250000,7,04/2023,0,0.0,בז',0.0,0,19,רעננה
1180,87773763,ב.מ.וו,X6,729000.0,4395.0,2022,1,12000,7,05/2023,0,0.0,שחור,0.0,0,19,נתניה
1181,53975937,קיה,ספורטז',120000.0,1999.0,2019,1,110000,7,01/2024,0,0.0,אפור,0.0,0,19,כפר סבא
1182,49401806,וולוו,XC90,435000.0,1969.0,2021,2,30000,3,05/2024,0,0.0,לבן,0.0,0,19,אבן יהודה
1183,74820972,יונדאי,טוסון,105000.0,1999.0,2018,2,30000,7,04/2024,0,0.0,שחור,0.0,0,19,הרצליה
1184,67995040,ב.מ.וו,X5,255000.0,1997.0,2017,2,38000,3,11/2023,0,9.0,לבן,0.0,0,19,רמת השרון
1185,63539716,סקודה,קודיאק,154000.0,1968.0,2018,1,82000,6,10/2023,0,9.0,כסוף,0.0,0,19,כפר הס
1186,95976366,מאזדה,CX-5,117000.0,1998.0,2018,1,52000,7,12/2023,0,9.0,לבן,0.0,0,19,קדימה צורן
1187,51205838,האמר,H3,78000.0,3460.0,2006,2,320000,7,12/2023,0,3.0,חום,0.0,0,19,נתניה
1188,91551045,סקודה,קודיאק,140000.0,1968,2018,2,103000,6,10/2023,0,0,לבן,0.0,0,19,נתניה
